# EDICTOR
@modified: 2016-02-15 15:48
#
ID	ORIGINAL_TAXNAME	TOKENS	DOCULECT	CONCEPT	POS	STEDT_SRCID	COGID	STEDT_RN	STEDT_REFLEX	CONCEPT_ID	NOTE	SOURCE	STEDT_CONCEPT	IPA	ORIGINAL_ENTRY	ORIGINAL_CONCEPT
5226	Langsu (Luxi) TBL	n ɔ̃̆ ∼ ³¹ ◦ n a̱ u ŋ ⁵⁵	Maru	you [second person plural]	other	0933.31	1105	393010	nɔ̃̆³¹ na̱uŋ⁵⁵	0933	bad concept	TBL	you (pl.)	nɔ̃̆³¹na̱uŋ⁵⁵	nɔ̃̆³¹ na̱uŋ⁵⁵  | 0933.31	you (pl.)
5228	Achang (Xiandao) TBL	n ɔ ŋ ⁵⁵ ◦ t u ³⁵	Xiandao	you [second person plural]	other	0933.29	1105	393008	nɔŋ⁵⁵tu³⁵	0933	bad concept	TBL	you (pl.)	nɔŋ⁵⁵tu³⁵	nɔŋ⁵⁵ tu³⁵  | 0933.29	you (pl.)
5382		m ĩ ⁵⁵ ◦ t o ⁵³	Rangoon	you [second person plural]	other	0933.27	1105	393006	mĩ⁵⁵ to⁵³	0933	bad concept	TBL	you (pl.)	mĩ⁵⁵◦to⁵³		
5822		m ɑ ŋ ³ ◦ t o ¹	Written_Burmese	you [second person plural]	other	0933.26	1105	393005	mɑŋ³to¹	0933	bad concept	TBL	you (pl.)	mɑŋ³to¹		
#
5229	Achang (Longchuan) TBL	n u a ŋ ⁵⁵	Achang_Longchuan	thou [second person singular]	other	0931.28	1105	392902	nuaŋ⁵⁵	0931	bad concept	TBL	you	nuaŋ⁵⁵	nuaŋ⁵⁵  | 0931.28	you pron
5230	Atsi [Zaiwa] TBL	n a ŋ ⁵¹	Atsi	thou [second person singular]	other	0931.30	1105	392904	naŋ⁵¹	0931	bad concept	TBL	you	naŋ⁵¹	naŋ⁵¹  | 0931.30	you pron
5231	Bola (Luxi) TBL	n ɔ̃ ∼ ⁵⁵	Bola	thou [second person singular]	other	0931.32	1105	392906	nɔ̃⁵⁵	0931	bad concept	TBL	you	nɔ̃⁵⁵	nɔ̃⁵⁵  | 0931.32	you pron
5232	Leqi (Luxi) TBL	n a ŋ ³¹	Lashi	thou [second person singular]	other	0931.33	1105	392907	naŋ³¹	0931	bad concept	TBL	you	naŋ³¹	naŋ³¹  | 0931.33	you pron
5233	Langsu (Luxi) TBL	n ɔ̃ ∼ ³¹	Maru	thou [second person singular]	other	0931.31	1105	392905	nɔ̃³¹	0931	bad concept	TBL	you	nɔ̃³¹	nɔ̃³¹  | 0931.31	you pron
5234	Achang (Xiandao) TBL	n ɔ ŋ ⁵⁵	Xiandao	thou [second person singular]	other	0931.29	1105	392903	nɔŋ⁵⁵	0931	bad concept	TBL	you	nɔŋ⁵⁵	nɔŋ⁵⁵  | 0931.29	you pron
5316		m ĩ ⁵⁵	Rangoon	thou [second person singular]	other	0931.27	35	392901	mĩ⁵⁵	0931	bad concept	TBL	you	mĩ⁵⁵		
5757		m ɑ ŋ ³	Written_Burmese	thou [second person singular]	other	0931.26	35	392900	mɑŋ³	0931	bad concept	TBL	you	mɑŋ³		
#
5849		ɑ ¹ ◦ r e ²	Written_Burmese	the skin	noun	0265.26	38	358840	ɑ¹re²	0265		TBL	skin	ɑ¹re²		
6125	Bola (Luxi)	ʃ ă ³⁵ ◦ k a̱ u ʔ ⁵⁵	Bola	the skin		0120.32	38	45061		0120		TBL		ʃă³⁵ka̱uʔ⁵⁵	ʃă³⁵ka̱uʔ⁵⁵	skin
6208	Achang (Longchuan)	a ³¹ ◦ ʐ ɿ ⁵⁵	Achang_Longchuan	the skin		0120.28	38	36011		0120		TBL		a³¹ʐɿ⁵⁵	a³¹ʐɿ⁵⁵	skin
6263	Langsu (Luxi)	ʃ ɔ̆ ³⁵ ◦ j a m ⁵⁵	Maru	the skin		0120.31	38	43291		0120		TBL		ʃɔ̆³⁵jam⁵⁵	ʃɔ̆³⁵jam⁵⁵	skin
6285	Burmese (Rangoon)	ɑ ⁵³ ◦ tθ ɑ ⁵⁵ ◦ ɑ ⁵³ ◦ j e ²²	Rangoon	the skin		0120.27	38	34117		0120		TBL		ɑ⁵³tθɑ⁵⁵ɑ⁵³je²²	ɑ⁵³tθɑ⁵⁵ɑ⁵³je²²	skin
6363	Atsi [Zaiwa]	ʃ ŏ ²¹ ◦ k u̱ ʔ ⁵⁵	Atsi	the skin		0120.30	38	41417		0120		TBL		ʃŏ²¹ku̱ʔ⁵⁵	ʃŏ²¹ku̱ʔ⁵⁵	skin
6378	Burmese (Written)	ɑ ¹ ◦ tθ ɑ ³ ◦ ɑ ¹ ◦ r e ²	Written_Burmese	the skin		0120.26	38	32227		0120		TBL		ɑ¹tθɑ³ɑ¹re²	ɑ¹tθɑ³ɑ¹re²	skin
6540	Leqi (Luxi)	ʃ ŏ ⁵⁵ ◦ k u̱ k ⁵⁵	Lashi	the skin		0120.33	38	46894		0120		TBL		ʃŏ⁵⁵ku̱k⁵⁵	ʃŏ⁵⁵ku̱k⁵⁵	skin
6600	Achang (Xiandao)	a ³¹ ◦ ʐ ɿ ⁵⁵	Xiandao	the skin		0120.29	38	37787		0120		TBL		a³¹ʐɿ⁵⁵	a³¹ʐɿ⁵⁵	skin
#
6123	Achang (Xiandao)	j i ³¹ ◦ ɲ ɔ ³¹ ◦ ʦ ɔ ³¹	Xiandao	the daughter		0222.29	41	37890		0222		TBL		ji³¹ɲɔ³¹ʦɔ³¹	ji³¹ɲɔ³¹tsɔ³¹	daughter
6179	Bola (Luxi)	t a ³¹	Bola	the daughter		0222.32	41	45164		0222		TBL		ta³¹	ta³¹	daughter
6256	Achang (Longchuan)	ʦ a ŋ ³¹ ◦ ʑ i ³¹	Achang_Longchuan	the daughter		0222.28	0	36113		0222		TBL		ʦaŋ³¹ʑi³¹	tsaŋ³¹ʑi³¹	daughter
6257	Langsu (Luxi)	ʦ o	Maru	the daughter		0222.31	41	43395		0222		TBL		ʦo	tso	daughter
6320	Langsu (Luxi)	m j i ³⁵ ◦ ɣ ɛ ³⁵ ◦ ʦ ɔ ³⁵	Maru	the daughter		0222.31	41	43394		0222		TBL		mji³⁵ɣɛ³⁵ʦɔ³⁵	mji³⁵ɣɛ³⁵tsɔ³⁵	daughter
6415	Atsi [Zaiwa]	m j i ²¹ ◦ v e ²¹ ◦ ʦ o ²¹	Atsi	the daughter		0222.30	41	41520		0222		TBL		mji²¹ve²¹ʦo²¹	mji²¹ve²¹tso²¹	daughter
6425	Burmese (Written)	tθ ɑ ¹ ◦ m i ³	Written_Burmese	the daughter		0222.26	41	32329		0222		TBL		tθɑ¹mi³	tθɑ¹mi³	daughter
6559	Burmese (Rangoon)	tθ ɑ ⁵³ ◦ m i ⁵⁵	Rangoon	the daughter		0222.27	41	34219		0222		TBL		tθɑ⁵³mi⁵⁵	tθɑ⁵³mi⁵⁵	daughter
6596	Leqi (Luxi)	m j i ³³ ◦ ʦ o ³³	Lashi	the daughter		0222.33	41	46996		0222		TBL		mji³³ʦo³³	mji³³tso³³	daughter
#
6124	Burmese (Rangoon)	s ɑ i ʔ ⁴	Rangoon	to plant (vegetals, rice)		1774.27	42	35843		1774		TBL		sɑiʔ⁴	sɑiʔ⁴	plant (trees)
6181	Atsi [Zaiwa]	x o ²¹	Atsi	to plant (vegetals, rice)		1774.30	42	43122		1774		TBL		xo²¹	xo²¹	plant (trees)
6272	Leqi (Luxi)	ʃ ɔː ⁵⁵	Lashi	to plant (vegetals, rice)		1774.33	42	48426		1774		TBL		ʃɔː⁵⁵	ʃɔː⁵⁵	plant (trees)
6327	Achang (Xiandao)	s ɔ ³¹	Xiandao	to plant (vegetals, rice)		1774.29	42	39312		1774		TBL		sɔ³¹	sɔ³¹	plant (trees)
6508	Achang (Longchuan)	s ɔ ³¹	Achang_Longchuan	to plant (vegetals, rice)		1774.28	42	37621		1774		TBL		sɔ³¹	sɔ³¹	plant (trees)
6533	Bola (Luxi)	x a ³⁵	Bola	to plant (vegetals, rice)		1774.32	42	46726		1774		TBL		xa³⁵	xa³⁵	plant (trees)
6560	Langsu (Luxi)	x ɔ ³⁵	Maru	to plant (vegetals, rice)		1774.31	42	44886		1774		TBL		xɔ³⁵	xɔ³⁵	plant (trees)
6602	Burmese (Written)	s o k ⁴	Written_Burmese	to plant (vegetals, rice)		1774.26	42	33946		1774		TBL		sok⁴	sok⁴	plant (trees)
#
6126	Leqi (Luxi)	t ʃ o ³¹ ◦ kʰ j a ŋ ⁵³	Lashi	the sparrow		0336.33	43	47111		0336		TBL		tʃo³¹kʰjaŋ⁵³	tʃo³¹khjaŋ⁵³	sparrow
6183	Achang (Xiandao)	ŋ ɔ ʔ ⁵⁵	Xiandao	the sparrow		0336.29	45	38007		0336		TBL		ŋɔʔ⁵⁵	ŋɔʔ⁵⁵	sparrow
6235	Bola (Luxi)	t ʃ ə̆ ʔ ³¹ ◦ kʰ j ɔ̃ ∼ ³⁵	Bola	the sparrow		0336.32	43	45281		0336		TBL		tʃə̆ʔ³¹kʰjɔ̃³⁵	tʃə̆ʔ³¹khjɔ̃³⁵	sparrow
6325	Achang (Longchuan)	ʦ i ⁵⁵ ◦ ʈ ʂ u a k ⁵⁵	Achang_Longchuan	the sparrow		0336.28	43	36232		0336		TBL		ʦi⁵⁵ʈʂuak⁵⁵	tsi⁵⁵tʂuak⁵⁵	sparrow
6413	Burmese (Rangoon)	s ɑ ²²	Rangoon	the sparrow		0336.27	43	34337		0336		TBL		sɑ²²	sɑ²²	sparrow
6468	Atsi [Zaiwa]	t ʃ o ⁵¹ ◦ kʰ j a ŋ ⁵⁵	Atsi	the sparrow		0336.30	43	41639		0336		TBL		tʃo⁵¹kʰjaŋ⁵⁵	tʃo⁵¹khjaŋ⁵⁵	sparrow
6480	Burmese (Written)	s ɑɑ ²	Written_Burmese	the sparrow		0336.26	43	32445		0336		TBL		sɑɑ²	sɑɑ²	sparrow
6619	Langsu (Luxi)	t ʃ ɔ̆ ³¹ ◦ kʰ j ɔ̃ ∼ ⁵⁵	Maru	the sparrow		0336.31	43	43509		0336		TBL		tʃɔ̆³¹kʰjɔ̃⁵⁵	tʃɔ̆³¹khjɔ̃⁵⁵	sparrow
#
6127	Bola (Luxi)	l a ʔ ³¹ ◦ s ɛ̃ ∼ ⁵⁵	Bola	the shoulder		0090.32	46	45031		0090		TBL		laʔ³¹sɛ̃⁵⁵	laʔ³¹sɛ̃⁵⁵	shoulder
6192	Achang (Longchuan)	x u ŋ ³¹ ◦ p a u ³¹	Achang_Longchuan	the shoulder		0090.28	47	35981		0090		TBL		xuŋ³¹pau³¹	xuŋ³¹pau³¹	shoulder
6250	Langsu (Luxi)	l ɔ ʔ ³¹ ◦ s a ŋ ³¹	Maru	the shoulder		0090.31	46	43261		0090		TBL		lɔʔ³¹saŋ³¹	lɔʔ³¹saŋ³¹	shoulder
6269	Burmese (Rangoon)	p ɑ ⁵³ ◦ kʰ õ ⁵⁵	Rangoon	the shoulder		0090.27	47	34085		0090		TBL		pɑ⁵³kʰõ⁵⁵	pɑ⁵³khõ⁵⁵	shoulder
6344	Atsi [Zaiwa]	k o ʔ ²¹ ◦ s a n ⁵¹	Atsi	the shoulder		0090.30	46	41387		0090		TBL		koʔ²¹san⁵¹	koʔ²¹san⁵¹	shoulder
6359	Burmese (Written)	p ɑ ¹ ◦ kʰ u m ³	Written_Burmese	the shoulder		0090.26	47	32195		0090		TBL		pɑ¹kʰum³	pɑ¹khum³	shoulder
6436	Leqi (Luxi)	l ɔ ʔ ³¹ ◦ s a̱ n ³³	Lashi	the shoulder		0090.33	46	46864		0090		TBL		lɔʔ³¹sa̱n³³	lɔʔ³¹sa̱n³³	shoulder
6580	Achang (Xiandao)	l ɔ ʔ ³¹ ◦ s a n ⁵⁵	Xiandao	the shoulder		0090.29	46	37757		0090		TBL		lɔʔ³¹san⁵⁵	lɔʔ³¹san⁵⁵	shoulder
#
6128	Achang (Longchuan)	l u m ³¹	Achang_Longchuan	round		0990.28	55	36889		0990		TBL		lum³¹	lum³¹	circle / circular
6188	Langsu (Luxi)	l a ŋ ⁵⁵	Maru	round		0990.31	55	44167		0990		TBL		laŋ⁵⁵	laŋ⁵⁵	circle / circular
6222	Burmese (Rangoon)	w ɑ̃ i ∼ ⁵⁵	Rangoon	round		0990.27	48	35020		0990		TBL		wɑ̃i⁵⁵	wɑ̃i⁵⁵	circle / circular
6291	Atsi [Zaiwa]	l i ŋ ⁵⁵	Atsi	round		0990.30	55	42326		0990		TBL		liŋ⁵⁵	liŋ⁵⁵	circle / circular
6301	Burmese (Written)	w o ŋ ³	Written_Burmese	round		0990.26	48	33123		0990		TBL		woŋ³	woŋ³	circle / circular
6464	Leqi (Luxi)	l əː ŋ ⁵⁵	Lashi	round		0990.33	55	47771		0990		TBL		ləːŋ⁵⁵	ləːŋ⁵⁵	circle / circular
6521	Achang (Xiandao)	l u m ³¹	Xiandao	round		0990.29	55	38672		0990		TBL		lum³¹	lum³¹	circle / circular
6561	Bola (Luxi)	l a m ³¹	Bola	round		0990.32	55	45956		0990		TBL		lam³¹	lam³¹	circle / circular (tubular)
6585	Bola (Luxi)	l a ŋ ³⁵	Bola	round		0990.32	55	45957		0990		TBL		laŋ³⁵	laŋ³⁵	circle / circular (spherical)
#
6129	Leqi (Luxi)	kʰ u k ⁵⁵ ◦ l e̱ i ⁵⁵	Lashi	the flea		0355.33	56	47130		0355		TBL		kʰuk⁵⁵le̱i⁵⁵	khuk⁵⁵le̱i⁵⁵	flea
6190	Achang (Xiandao)	f u ³¹ ◦ l a i ³¹	Xiandao	the flea		0355.29	56	38026		0355		TBL		fu³¹lai³¹	fu³¹lai³¹	flea
6243	Bola (Luxi)	kʰ ə̆ ³¹ ◦ l u̱ i ³⁵	Bola	the flea		0355.32	56	45300		0355		TBL		kʰə̆³¹lu̱i³⁵	khə̆³¹lu̱i³⁵	flea
6340	Achang (Longchuan)	l̥ i ³¹	Achang_Longchuan	the flea		0355.28	56	36251		0355		TBL		l̥i³¹	l̥i³¹	flea
6399	Langsu (Luxi)	kʰ ə̆ ³¹ ◦ l a̱ ³⁵	Maru	the flea		0355.31	56	43528		0355		TBL		kʰə̆³¹la̱³⁵	khə̆³¹la̱³⁵	flea
6416	Burmese (Rangoon)	ɬ e ⁵⁵	Rangoon	the flea		0355.27	56	34357		0355		TBL		ɬe⁵⁵	ɬe⁵⁵	flea
6478	Atsi [Zaiwa]	kʰ ĕ ⁵⁵ ◦ l a̱ i ²¹	Atsi	the flea		0355.30	56	41658		0355		TBL		kʰĕ⁵⁵la̱i²¹	khĕ⁵⁵la̱i²¹	flea
6490	Burmese (Written)	hl e ³	Written_Burmese	the flea		0355.26	56	32464		0355		TBL		hle³	hle³	flea
#
6130	Langsu (Luxi)	l a k ³¹ ◦ ɣ u ³¹	Maru	the hail		0013.31	59	43183		0013		TBL		lak³¹ɣu³¹	lak³¹ɣu³¹	hail
6152	Achang (Longchuan)	l̥ i ³¹ ◦ ʐ o ⁵⁵	Achang_Longchuan	the hail		0013.28	59	35904		0013		TBL		l̥i³¹ʐo⁵⁵	l̥i³¹ʐo⁵⁵	hail
6231	Burmese (Rangoon)	m o ⁵⁵ ◦ tθ i ⁵⁵	Rangoon	the hail		0013.27	57	34007		0013		TBL		mo⁵⁵tθi⁵⁵	mo⁵⁵tθi⁵⁵	hail
6311	Burmese (Written)	m o ³ ◦ tθ i ³	Written_Burmese	the hail		0013.26	57	32118		0013		TBL		mo³tθi³	mo³tθi³	hail
6392	Atsi [Zaiwa]	l i k ²¹ ◦ v o ⁵¹	Atsi	the hail		0013.30	59	41309		0013		TBL		lik²¹vo⁵¹	lik²¹vo⁵¹	hail
6485	Leqi (Luxi)	l ə k ³¹	Lashi	the hail		0013.33	59	46787		0013		TBL		lək³¹	lək³¹	hail
6542	Achang (Xiandao)	n i ʔ ³¹	Xiandao	the hail		0013.29	58	37680		0013		TBL		niʔ³¹	niʔ³¹	hail
6597	Bola (Luxi)	l a k ³¹ ◦ ɣ ɔ ⁵⁵	Bola	the hail		0013.32	59	44949		0013		TBL		lak³¹ɣɔ⁵⁵	lak³¹ɣɔ⁵⁵	hail
#
6131	Bola (Luxi)	ʦ ɔ̱ t ⁵⁵	Bola	the lung		0143.32	60	45084		0143		TBL		ʦɔ̱t⁵⁵	tsɔ̱t⁵⁵	lung
6217	Achang (Longchuan)	a ³¹ ◦ ʨʰ o t ⁵³	Achang_Longchuan	the lung		0143.28	60	36034		0143		TBL		a³¹ʨʰot⁵³	a³¹tɕhot⁵³	lung
6277	Langsu (Luxi)	ʦ a̱ t ⁵⁵	Maru	the lung		0143.31	60	43314		0143		TBL		ʦa̱t⁵⁵	tsa̱t⁵⁵	lung
6295	Burmese (Rangoon)	a ⁵³ ◦ sh o ʔ ⁴	Rangoon	the lung		0143.27	60	34140		0143		TBL		a⁵³shoʔ⁴	a⁵³shoʔ⁴	lung
6376	Atsi [Zaiwa]	ʦ u̱ t ⁵⁵	Atsi	the lung		0143.30	60	41441		0143		TBL		ʦu̱t⁵⁵	tsu̱t⁵⁵	lung
6393	Burmese (Written)	ɑ ¹ ◦ sh u p ⁴	Written_Burmese	the lung		0143.26	60	32250		0143		TBL		ɑ¹shup⁴	ɑ¹shup⁴	lung
6551	Leqi (Luxi)	ʦ ɔ̱ t ⁵⁵	Lashi	the lung		0143.33	60	46917		0143		TBL		ʦɔ̱t⁵⁵	tsɔ̱t⁵⁵	lung
6612	Achang (Xiandao)	a ³¹ ◦ c h u t ⁵⁵	Xiandao	the lung		0143.29	60	37810		0143		TBL		a³¹chut⁵⁵	a³¹chut⁵⁵	lung
#
6132	Leqi (Luxi)	k j a̱ ŋ ³³	Lashi	the mosquito		0360.33	65	47135		0360		TBL		kja̱ŋ³³	kja̱ŋ³³	mosquito
6161	Langsu (Luxi)	k j ɔ̱̃ ∼ ³¹	Maru	the mosquito		0360.31	65	43533		0360		TBL		kjɔ̱̃³¹	kjɔ̱̃³¹	mosquito
6242	Burmese (Written)	kʰ r ɑ ŋ ²	Written_Burmese	the mosquito		0360.26	65	32469		0360		TBL		kʰrɑŋ²	khrɑŋ²	mosquito
6247	Bola (Luxi)	k j ɔ̱̃ ∼ ⁵⁵	Bola	the mosquito		0360.32	65	45305		0360		TBL		kjɔ̱̃⁵⁵	kjɔ̱̃⁵⁵	mosquito
6296	Burmese (Rangoon)	ʨʰ ĩ ²²	Rangoon	the mosquito		0360.27	65	34362		0360		TBL		ʨʰĩ²²	tɕhĩ²²	mosquito
6338	Achang (Longchuan)	pʰ ɔ p ⁵⁵	Achang_Longchuan	the mosquito		0360.28	63	36256		0360		TBL		pʰɔp⁵⁵	phɔp⁵⁵	mosquito
6482	Atsi [Zaiwa]	k j a̱ ŋ ⁵¹	Atsi	the mosquito		0360.30	65	41663		0360		TBL		kja̱ŋ⁵¹	kja̱ŋ⁵¹	mosquito
6564	Achang (Xiandao)	c a ŋ ³¹ ◦ kʰ ʐ a ŋ ⁵⁵	Xiandao	the mosquito		0360.29	65	38031		0360		TBL		caŋ³¹kʰʐaŋ⁵⁵	caŋ³¹khʐaŋ⁵⁵	mosquito
#
6133	Leqi (Luxi)	l a ʔ ³¹ ◦ k a ŋ ³³	Lashi	the spider		0361.33	66	47136		0361		TBL		laʔ³¹kaŋ³³	laʔ³¹kaŋ³³	spider
6166	Langsu (Luxi)	pʰ j ɔ̆ ³¹ ◦ k ɔ̃ ∼ ³⁵	Maru	the spider		0361.31	66	43534		0361		TBL		pʰjɔ̆³¹kɔ̃³⁵	phjɔ̆³¹kɔ̃³⁵	spider
6194	Achang (Xiandao)	k o ŋ ³¹ ◦ k a u ⁵⁵	Xiandao	the spider		0361.29	66	38032		0361		TBL		koŋ³¹kau⁵⁵	koŋ³¹kau⁵⁵	spider
6248	Bola (Luxi)	pʰ i ³¹ ◦ k ɔ̃ ∼ ³¹	Bola	the spider		0361.32	66	45306		0361		TBL		pʰi³¹kɔ̃³¹	phi³¹kɔ̃³¹	spider
6339	Achang (Longchuan)	k u ŋ ³¹ ◦ k a i ³⁵ ◦ ʑ a i ⁵⁵	Achang_Longchuan	the spider		0361.28	66	36257		0361		TBL		kuŋ³¹kai³⁵ʑai⁵⁵	kuŋ³¹kai³⁵ʑai⁵⁵	spider
6419	Burmese (Rangoon)	p ĩ ⁵³ ◦ k u ²²	Rangoon	the spider		0361.27	66	34363		0361		TBL		pĩ⁵³ku²²	pĩ⁵³ku²²	spider
6484	Atsi [Zaiwa]	l ă ²¹ ◦ k a ŋ ²¹	Atsi	the spider		0361.30	66	41665		0361		TBL		lă²¹kaŋ²¹	lă²¹kaŋ²¹	spider
6493	Burmese (Written)	p ɑ ŋ ¹ ◦ k u ²	Written_Burmese	the spider		0361.26	66	32470		0361		TBL		pɑŋ¹ku²	pɑŋ¹ku²	spider
6601	Atsi [Zaiwa]	a ⁵⁵ ◦ k a ŋ ²¹	Atsi	the spider		0361.30	66	41664		0361		TBL		a⁵⁵kaŋ²¹	a⁵⁵kaŋ²¹	spider
#
6134	Leqi (Luxi)	v u ʔ ³¹ ◦ t i ³¹	Lashi	the earthworm		0363.33	68	47138		0363		TBL		vuʔ³¹ti³¹	vuʔ³¹ti³¹	earthworm
6196	Achang (Xiandao)	t a ⁵⁵	Xiandao	the earthworm		0363.29	68	38034		0363		TBL		ta⁵⁵	ta⁵⁵	earthworm
6249	Bola (Luxi)	v a ʔ ³¹ ◦ t a i ⁵⁵	Bola	the earthworm		0363.32	68	45308		0363		TBL		vaʔ³¹tai⁵⁵	vaʔ³¹tai⁵⁵	earthworm
6284	Burmese (Written)	t i ²	Written_Burmese	the earthworm		0363.26	68	32472		0363		TBL		ti²	ti²	earthworm
6406	Langsu (Luxi)	v ɔ ʔ ³¹ ◦ t ɔ i ³¹	Maru	the earthworm		0363.31	68	43536		0363		TBL		vɔʔ³¹tɔi³¹	vɔʔ³¹tɔi³¹	earthworm
6421	Burmese (Rangoon)	t i ²²	Rangoon	the earthworm		0363.27	68	34365		0363		TBL		ti²²	ti²²	earthworm
6638	Achang (Longchuan)	t a ⁵⁵	Achang_Longchuan	the earthworm		0363.28	68	36259		0363		TBL		ta⁵⁵	ta⁵⁵	earthworm
6646	Atsi [Zaiwa]	t ʃ i̱ ⁵⁵ ◦ t ʃ i̱ n ⁵⁵	Atsi	the earthworm		0363.30	68	41667		0363		TBL		tʃi̱⁵⁵tʃi̱n⁵⁵	tʃi̱⁵⁵tʃi̱n⁵⁵	earthworm
#
6135	Achang (Longchuan)	x a ŋ ³¹	Achang_Longchuan	horizontal		1001.28	73	36900		1001		TBL		xaŋ³¹	xaŋ³¹	horizontal
6195	Langsu (Luxi)	p j i̱ ³¹	Maru	horizontal		1001.31	71	44177		1001		TBL		pji̱³¹	pji̱³¹	horizontal
6299	Atsi [Zaiwa]	a ²¹ ◦ p j i̱ ⁵¹	Atsi	horizontal		1001.30	71	42337		1001		TBL		a²¹pji̱⁵¹	a²¹pji̱⁵¹	horizontal
6302	Bola (Luxi)	p i̱ ⁵⁵	Bola	horizontal		1001.32	71	45969		1001		TBL		pi̱⁵⁵	pi̱⁵⁵	horizontal
6305	Burmese (Written)	k ɑ n ¹ ◦ l ɑ n ¹	Written_Burmese	horizontal		1001.26	72	33135		1001		TBL		kɑn¹lɑn¹	kɑn¹lɑn¹	horizontal
6334	Burmese (Rangoon)	k ɑ̃ ∼ ⁵³ ◦ l ɑ̃ ∼ ⁵³	Rangoon	horizontal		1001.27	72	35032		1001		TBL		kɑ̃⁵³lɑ̃⁵³	kɑ̃⁵³lɑ̃⁵³	horizontal
6467	Leqi (Luxi)	p j i̱ː ³³	Lashi	horizontal		1001.33	71	47779		1001		TBL		pji̱ː³³	pji̱ː³³	horizontal
6526	Achang (Xiandao)	a ³¹ ◦ f a ŋ ³¹	Xiandao	horizontal		1001.29	73	38681		1001		TBL		a³¹faŋ³¹	a³¹faŋ³¹	horizontal
#
6136	Atsi [Zaiwa]	k u ŋ ²¹ ◦ k u ŋ ⁵¹	Atsi	middle		0708.30	75	42024		0708		TBL		kuŋ²¹kuŋ⁵¹	kuŋ²¹kuŋ⁵¹	middle
6146	Burmese (Written)	ɑ ¹ ◦ l ɑ j ²	Written_Burmese	middle		0708.26	74	32824		0708		TBL		ɑ¹lɑj²	ɑ¹lɑj²	middle
6314	Leqi (Luxi)	a ³¹ ◦ k u ŋ ³¹	Lashi	middle		0708.33	75	47484		0708		TBL		a³¹kuŋ³¹	a³¹kuŋ³¹	middle
6315	Leqi (Luxi)	a ³¹ ◦ k j o ³³	Lashi	middle		0708.33	75	47485		0708		TBL		a³¹kjo³³	a³¹kjo³³	middle
6386	Achang (Xiandao)	a ³¹ ◦ k o ŋ ⁵⁵	Xiandao	middle		0708.29	75	38382		0708		TBL		a³¹koŋ⁵⁵	a³¹koŋ⁵⁵	middle
6427	Bola (Luxi)	a ³¹ ◦ k a u ŋ ³¹	Bola	middle		0708.32	75	45666		0708		TBL		a³¹kauŋ³¹	a³¹kauŋ³¹	middle
6510	Achang (Longchuan)	a ³¹ ◦ k u ŋ ⁵⁵	Achang_Longchuan	middle		0708.28	75	36606		0708		TBL		a³¹kuŋ⁵⁵	a³¹kuŋ⁵⁵	middle
6571	Langsu (Luxi)	a ³¹ ◦ k a u ŋ ³⁵	Maru	middle		0708.31	75	43884		0708		TBL		a³¹kauŋ³⁵	a³¹kauŋ³⁵	middle
6603	Burmese (Rangoon)	ɑ ⁵³ ◦ l ɛ ²²	Rangoon	middle		0708.27	74	34718		0708		TBL		ɑ⁵³lɛ²²	ɑ⁵³lɛ²²	middle
#
6138	Atsi [Zaiwa]	x i ⁵⁵	Atsi	the front (front side)		0712.30	77	42028		0712		TBL		xi⁵⁵	xi⁵⁵	front
6310	Burmese (Written)	hr e ¹	Written_Burmese	the front (front side)		0712.26	77	32830		0712		TBL		hre¹	hre¹	front
6388	Achang (Xiandao)	ɲ ɔ ʔ ⁵⁵ ◦ s a i ³⁵	Xiandao	the front (front side)		0712.29	77	38387		0712		TBL		ɲɔʔ⁵⁵sai³⁵	ɲɔʔ⁵⁵sai³⁵	front
6439	Bola (Luxi)	x ə i ³⁵	Bola	the front (front side)		0712.32	77	45670		0712		TBL		xəi³⁵	xəi³⁵	front
6503	Leqi (Luxi)	ʃ ə̱ k ⁵⁵	Lashi	the front (front side)		0712.33	77	47489		0712		TBL		ʃə̱k⁵⁵	ʃə̱k⁵⁵	front
6513	Achang (Longchuan)	ȵ ɔ ʔ ⁵⁵ ◦ s i ʔ ³¹	Achang_Longchuan	the front (front side)		0712.28	77	36610		0712		TBL		ȵɔʔ⁵⁵siʔ³¹	ȵɔʔ⁵⁵siʔ³¹	front
6573	Langsu (Luxi)	x a k ⁵⁵	Maru	the front (front side)		0712.31	77	43888		0712		TBL		xak⁵⁵	xak⁵⁵	front
6606	Burmese (Rangoon)	ɕ e ⁵³	Rangoon	the front (front side)		0712.27	77	34724		0712		TBL		ɕe⁵³	ɕe⁵³	front
#
6139	Burmese (Written)	m r e ² ◦ kʰ w e ³	Written_Burmese	the fox		0325.26	78	32434		0325		TBL		mre²kʰwe³	mre²khwe³	fox
6409	Burmese (Rangoon)	m j e ²² ◦ kʰ w e ⁵⁵	Rangoon	the fox		0325.27	78	34326		0325		TBL		mje²²kʰwe⁵⁵	mje²²khwe⁵⁵	fox
6550	Atsi [Zaiwa]	t a n ⁵⁵ ◦ kʰ u i ²¹	Atsi	the fox		0325.30	78	41627		0325		TBL		tan⁵⁵kʰui²¹	tan⁵⁵khui²¹	fox
#
6140	Leqi (Luxi)	ŋ aː u ³¹	Lashi	to cry (weep)		1485.33	80	48174		1485		TBL		ŋaːu³¹	ŋaːu³¹	cry
