# Wordlist

# DATA
ID	CHECK	CLUSTERFORMAT	CLUSTERID	COGID	CONCEPT	CONCEPTID	CONCEPT_VARIANTS	DOCULECT	FORM_VARIANTS	HOMOPHONES	ID_BACK	IPA	METAGLOSS	MORPHEMES	ORIGINAL_CONCEPT	ORIGINAL_ENTRY	ORIGINAL_TAXNAME	PCOGSETS	PROSTRING	TOKENS
4910	-	0 0 0 0 0 0 0 11 0 0 0 0 0 0 0 5 0 0 0 0 0	864	1066	we (inclusive)	492	0	Lashi	0	0	4621	ŋjaŋ⁵⁵nu̱ŋ⁵⁵	we	ŋ j a ŋ ⁵⁵ + n u̱ ŋ ⁵⁵	we (inclusive) pron	ŋjaŋ⁵⁵ nu̱ŋ⁵⁵  | 0937.33	Leqi (Luxi) TBL	11 5	CCVcTCVcT	ŋ j a ŋ ⁵⁵ ◦ n u̱ ŋ ⁵⁵
4911	-	0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 5 0 0 0 0 0	864	1066	we (inclusive)	492	0	Maru	0	0	4620	ŋjɔ̱³⁵na̱uŋ⁵⁵	we	ŋ j ɔ̱ ³⁵ + n a̱ u ŋ ⁵⁵	we (inclusive) pron	ŋjɔ̱³⁵ na̱uŋ⁵⁵  | 0937.31	Langsu (Luxi) TBL	1 5	CCVTCVcT	ŋ j ɔ̱ ³⁵ ◦ n a̱u ŋ ⁵⁵
4912	-	0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 5 0 0 0 0 0	864	1066	we (inclusive)	492	0	Maru_B	0	0	4616	ŋjɔ̱³⁵na̱uŋ⁵⁵	we	ŋ j ɔ̱ ³⁵ + n a̱ u ŋ ⁵⁵	we (inclusive)	ŋjɔ̱³⁵ na̱uŋ⁵⁵  | 972.43	Maru [Langsu] ZMYYC	1 5	CCVTCVcT	ŋ j ɔ̱ ³⁵ ◦ n a̱u ŋ ⁵⁵
4913	-	12	866	1069	we (inclusive)	492	0	Old_Burmese	0	0	4615	?	we	d o ¹	we (inclusive)	? | ?	Burmese (Written) ZMYYC	12	CVT	0
4914	-	0	0	0	we (inclusive)	0	-	Proto-Burmese	-	-	-	0	-	-	0	0	-	0	-	0
#
4915	-	0 0 0 0 0 0 1 0 0 0 3 6 7 0 0 0 0 0 0 0 0	864	1067	we two	493	0	Achang_Longchuan	0	0	4607	ŋɔ⁵⁵tuʔ³¹sək⁵⁵ʑuʔ⁵⁵	we	ŋ ɔ ⁵⁵ + t u ʔ ³¹ + s ə k ⁵⁵ + ʑ u ʔ ⁵⁵	we (dual, inclusive) pron	ŋɔ⁵⁵ tuʔ³¹ sək⁵⁵ ʑuʔ⁵⁵  | 0938.28	Achang (Longchuan) TBL	1 3 6 7	CVTCVcTCVcTCVcT	ŋ ɔ ⁵⁵ ◦ t u ʔ ³¹ ◦ s ə k ⁵⁵ ◦ ʑ u ʔ ⁵⁵
4916	-	0 0 0 0 0 0 1 0 9 0 0 0 0 0 0 0 0 0 0 0 0	864	1067	we two	493	0	Achang_Longchuan_B	0	0	4640	ŋɔ⁵⁵n̥ək⁵⁵	we	ŋ ɔ ⁵⁵ + n̥ ə k ⁵⁵	we two	ŋɔ⁵⁵ n̥ək⁵⁵  | 970.41	Achang (Longchuan) ZMYYC	1 9	CVTCVcT	ŋ ɔ ⁵⁵ ◦ n̥ ə k ⁵⁵
4917	-	0 0 0 0 0 8 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0	864	1067	we two	493	0	Atsi	0	0	4608	i⁵⁵ni̱k⁵⁵	we	i ⁵⁵ + n i̱ k ⁵⁵	we (dual, inclusive) pron	i⁵⁵ ni̱k⁵⁵  | 0938.30	Atsi [Zaiwa] TBL	8 9	VTCVcT	i ⁵⁵ ◦ n i̱ k ⁵⁵
4918	-	0 0 0 0 0 0 1 0 9 0 0 0 0 0 0 0 0 0 0 0 0	864	1067	we two	493	0	Atsi_B	0	0	4641	ŋa⁵⁵ni̱k⁵⁵	we	ŋ a ⁵⁵ + n i̱ k ⁵⁵	we two	ŋa⁵⁵ ni̱k⁵⁵  | 970.42	Atsi [Zaiwa] ZMYYC	1 9	CVTCVcT	ŋ a ⁵⁵ ◦ n i̱ k ⁵⁵
4919	-	0 0 0 0 0 0 0 11 9 0 0 0 0 0 0 0 0 0 0 0 0	864	1067	we two	493	0	Bola	0	0	4609	ŋjɔ̱̃³⁵na̱k⁵⁵	we	ŋ j ɔ̱̃ ³⁵ + n a̱ k ⁵⁵	we (dual, inclusive) pron	ŋjɔ̱̃³⁵ na̱k⁵⁵  | 0938.32	Bola (Luxi) TBL	11 9	CCVVTCVcT	ŋ j ɔ̱̃ ∼ ³⁵ ◦ n a̱ k ⁵⁵
4920	-	0 0 0 0 0 0 0 11 0 2 0 0 0 0 0 0 0 0 0 0 0	864	1067	we two	493	0	Lashi	0	0	4610	ŋja̱ŋ⁵⁵ta̱ŋ³³	we	ŋ j a̱ ŋ ⁵⁵ + t a̱ ŋ ³³	we (dual, inclusive) pron	ŋja̱ŋ⁵⁵ ta̱ŋ³³  | 0938.33	Leqi (Luxi) TBL	11 2	CCVcTCVcT	ŋ j a̱ ŋ ⁵⁵ ◦ t a̱ ŋ ³³
4921	-	0 0 0 0 0 0 1 0 9 0 0 0 0 0 0 0 0 0 0 0 0	864	1067	we two	493	0	Maru	0	0	4626	ŋɔ̆³¹na̱k⁵⁵	we	ŋ ɔ̆ ³¹ + n a̱ k ⁵⁵	we (two) pron	ŋɔ̆³¹ na̱k⁵⁵  | 0929.31	Langsu (Luxi) TBL	1 9	CVTCVcT	ŋ ɔ̆ ³¹ ◦ n a̱ k ⁵⁵
4922	-	0 0 0 0 0 0 1 0 9 0 0 0 0 0 0 0 0 0 0 0 0	864	1067	we two	493	0	Maru_B	0	0	4642	ŋɔ̆³¹na̱k⁵⁵	we	ŋ ɔ̆ ³¹ + n a̱ k ⁵⁵	we two	ŋɔ̆³¹ na̱k⁵⁵  | 970.43	Maru [Langsu] ZMYYC	1 9	CVTCVcT	ŋ ɔ̆ ³¹ ◦ n a̱ k ⁵⁵
4923	-	0 0 0 0 0 0 1 0 9 0 0 0 0 0 0 0 0 0 0 0 0	864	1067	we two	493	0	Xiandao	0	0	4623	ŋɔ⁵⁵n̥ɤk³⁵	we	ŋ ɔ ⁵⁵ + n̥ ɤ k ³⁵	we (two) pron	ŋɔ⁵⁵ n̥ɤk³⁵  | 0929.29	Achang (Xiandao) TBL	1 9	CVTCVcT	ŋ ɔ ⁵⁵ ◦ n̥ ɤ k ³⁵
4924	-	0 0 0 0 0 0 1 0 9 0 0 0 0 0 0 0 0 0 0 0 0	864	1067	we two	493	0	Achang_Longchuan	0	0	4622	ŋɔ⁵⁵n̥ək⁵⁵	we	ŋ ɔ ⁵⁵ + n̥ ə k ⁵⁵	we (two) pron	ŋɔ⁵⁵ n̥ək⁵⁵  | 0929.28	Achang (Longchuan) TBL	1 9	CVTCVcT	ŋ ɔ ⁵⁵ ◦ n̥ ə k ⁵⁵
4925	-	0 0 0 0 0 0 1 0 9 0 0 0 0 0 0 0 0 0 0 0 0	864	1067	we two	493	0	Atsi	0	0	4624	ŋa⁵⁵ni̱k⁵⁵	we	ŋ a ⁵⁵ + n i̱ k ⁵⁵	we (two) pron	ŋa⁵⁵ ni̱k⁵⁵  | 0929.30	Atsi [Zaiwa] TBL	1 9	CVTCVcT	ŋ a ⁵⁵ ◦ n i̱ k ⁵⁵
4926	-	0 0 0 0 0 0 1 0 9 0 0 0 0 0 0 0 0 0 0 0 0	864	1067	we two	493	0	Bola	0	0	4625	ŋă⁵⁵nɛ̱⁵⁵	we	ŋ ă ⁵⁵ + n ɛ̱ ⁵⁵	we (two) pron	ŋă⁵⁵ nɛ̱⁵⁵  | 0929.32	Bola (Luxi) TBL	1 9	CVTCVT	ŋ ă ⁵⁵ ◦ n ɛ̱ ⁵⁵
4927	-	0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 10	864	1067	we two	493	0	Lashi	0	0	4627	ŋŏ³¹ta̱ŋ³³	we	ŋ ŏ ³¹ + t a̱ ŋ ³³	we (two) pron	ŋŏ³¹ ta̱ŋ³³  | 0929.33	Leqi (Luxi) TBL	1 10	CVTCVcT	ŋ ŏ ³¹ ◦ t a̱ ŋ ³³
4928	-	0	0	0	we two	0	-	Proto-Burmese	-	-	-	0	-	-	0	0	-	0	-	0
#
4950	-	1	868	1072	wet	494	0	Achang_Lianghe	0	0	4643	tɕuɛ³¹	wet	tɕ u ɛ ³¹	wet	tɕuɛ³¹  | 0118.28	Achang (Lianghe) JZ-Achang	1	CVT	tɕ uɛ ³¹
4951	-	7	870	1075	wet	494	0	Achang_Longchuan	0	0	4644	phet⁵⁵	wet	pʰ e t ⁵⁵	wet	phet⁵⁵  | 1029.28	Achang (Longchuan) TBL	7	CVcT	ph e t ⁵⁵
4952	-	1	868	1072	wet	494	0	Achang_Luxi	0	0	4645	tsui⁵¹	wet	ts u i ⁵¹	wet	tsui⁵¹  | 0137.30	Achang (Luxi) JZ-Achang	1	CVT	ts ui ⁵¹
4953	-	5	869	1073	wet	494	0	Atsi	0	0	4647	te̱ʔ⁵⁵	wet	t e̱ ʔ ⁵⁵	wet	te̱ʔ⁵⁵  | 1029.30	Atsi [Zaiwa] TBL	5	CVcT	t e̱ ʔ ⁵⁵
4954	-	2	867	1071	wet	494	0	Bola	0	0	4648	tʃɔ̱ʔ⁵⁵	wet	tʃ ɔ̱ ʔ ⁵⁵	wet	tʃɔ̱ʔ⁵⁵  | 1029.32	Bola (Luxi) TBL	2	CVcT	tʃ ɔ̱ ʔ ⁵⁵
4955	-	6	871	1076	wet	494	0	Burmese_ZMYYC	0	0	4649	cui²	wet	s o ²	wet	so²  | 865.39	Burmese (Written) ZMYYC	6	CVT	c ui ²
4956	-	5	869	1073	wet	494	0	Hpun	0	0	4650	taíʔ	wet	t a í ʔ	wet	taíʔ  | pp.150-169	Hpun (Northern) EJAH-Hpun	5	CVc	t aí ʔ
4957	-	2	867	1071	wet	494	0	Lashi	0	0	4652	tʃu̱ːʔ⁵⁵	wet	tʃ u̱ː ʔ ⁵⁵	wet	tʃu̱ːʔ⁵⁵  | 1029.33	Leqi (Luxi) TBL	2	CVcT	tʃ u̱ː ʔ ⁵⁵
4958	-	2	867	1071	wet	494	0	Maru	0	0	4651	tʃu̱k⁵⁵	wet	tʃ u̱ k ⁵⁵	wet	tʃu̱k⁵⁵  | 1029.31	Langsu (Luxi) TBL	2	CVcT	tʃ u̱ k ⁵⁵
4959	-	2	867	1071	wet	494	0	Xiandao	0	0	4646	coʔ⁵⁵	wet	c o ʔ ⁵⁵	wet	coʔ⁵⁵  | 1029.29	Achang (Xiandao) TBL	2	CVcT	c o ʔ ⁵⁵
4960	-	6	871	1076	wet	494	0	Old_Burmese	0	0	4649	?	wet	s o ²	wet	? | ?	Burmese (Written) ZMYYC	6	CVT	0
4961	-	0	0	0	wet	0	-	Proto-Burmese	-	-	-	0	-	-	0	0	-	0	-	0
#
4962	-	0 7 8	875	1080	what?	495	0	Achang_Lianghe	0	0	4657	khiɑŋ⁵⁵tsɑŋ³¹	what?	kʰ i ɑ ŋ ⁵⁵ + ts ɑ ŋ ³¹	what	khiɑŋ⁵⁵ tsɑŋ³¹  | 939.8	Achang (Lianghe) JZ-Achang	7 8	CVcTCVcT	kh iɑ ŋ ⁵⁵ ◦ ts ɑ ŋ ³¹
4963	-	0 1 2 0	874	1079	what?	495	0	Achang_Longchuan	0	0	4663	pi³¹si⁵⁵	what?	p i ³¹ + s i ⁵⁵	what intg	pi³¹ si⁵⁵  | 0954.28	Achang (Longchuan) TBL	1 2	CVTCVT	p i ³¹ ◦ s i ⁵⁵
4964	-	0 1 2 0	874	1079	what?	495	0	Achang_Longchuan_B	0	0	4658	pi³¹si⁵⁵	what?	p i ³¹ + s i ⁵⁵	what	pi³¹ si⁵⁵  | 986.41	Achang (Longchuan) ZMYYC	1 2	CVTCVT	p i ³¹ ◦ s i ⁵⁵
4965	-	9 0 8	875	1080	what?	495	0	Achang_Luxi	0	0	4659	ʑaŋ³⁵tsɔŋ⁵¹	what?	ʑ a ŋ ³⁵ + ts ɔ ŋ ⁵¹	what	ʑaŋ³⁵ tsɔŋ⁵¹  | 1486.06	Achang (Luxi) JZ-Achang	9 8	CVcTCVcT	ʑ a ŋ ³⁵ ◦ ts ɔ ŋ ⁵¹
4966	-	3 0 0 0	874	1079	what?	495	0	Atsi	0	0	4665	xai⁵¹	what?	x a i ⁵¹	what intg	xai⁵¹  | 0954.30	Atsi [Zaiwa] TBL	3	CVT	x ai ⁵¹
4967	-	3 0 0 0	874	1079	what?	495	0	Atsi_B	0	0	4660	xai⁵¹	what?	x a i ⁵¹	what	xai⁵¹  | 986.42	Atsi [Zaiwa] ZMYYC	3	CVT	x ai ⁵¹
4968	-	0 1 0 4	874	1079	what?	495	0	Bola	0	0	4666	pɛ̱⁵⁵tʃuŋ³¹	what?	p ɛ̱ ⁵⁵ + tʃ u ŋ ³¹	what intg	pɛ̱⁵⁵ tʃuŋ³¹  | 0954.32	Bola (Luxi) TBL	1 4	CVTCVcT	p ɛ̱ ⁵⁵ ◦ tʃ u ŋ ³¹
4969	-	5 6	876	1081	what?	495	0	Burmese_ZMYYC	0	0	4661	a¹bhay²	what?	ɑ ¹ + bʰ ɑ j ²	what	ɑ¹ bhɑj²  | 986.39	Burmese (Written) ZMYYC	5 6	VTCVcT	a ¹ ◦ bh a y ²
4970	-	3 0 0 4	874	1079	what?	495	0	Lashi	0	0	4668	xa³¹tʃuŋ³³	what?	x a ³¹ + tʃ u ŋ ³³	what intg	xa³¹ tʃuŋ³³  | 0954.33	Leqi (Luxi) TBL	3 4	CVTCVcT	x a ³¹ ◦ tʃ u ŋ ³³
4971	-	0 1 0 0	874	1079	what?	495	0	Maru	0	0	4667	pɛ̱⁵⁵	what?	p ɛ̱ ⁵⁵	what intg	pɛ̱⁵⁵  | 0954.31	Langsu (Luxi) TBL	1	CVT	p ɛ̱ ⁵⁵
4972	-	0 1 0 0	874	1079	what?	495	0	Maru_B	0	0	4662	pɛ̱⁵⁵	what?	p ɛ̱ ⁵⁵	what	pɛ̱⁵⁵  | 986.43	Maru [Langsu] ZMYYC	1	CVT	p ɛ̱ ⁵⁵
4973	-	0 1 0 0	874	1079	what?	495	0	Xiandao	0	0	4664	pɛ³¹	what?	p ɛ ³¹	what intg	pɛ³¹  | 0954.29	Achang (Xiandao) TBL	1	CVT	p ɛ ³¹
4974	-	5 6	876	1081	what?	495	0	Old_Burmese	0	0	4661	?	what?	ɑ ¹ + bʰ ɑ j ²	what	? | ?	Burmese (Written) ZMYYC	5 6	VTCVcT	0
4975	-	0	0	0	what?	0	-	Proto-Burmese	-	-	-	0	-	-	0	0	-	0	-	0
#
4976	-	1 0 0 0 2	877	1082	when?	496	0	Achang_Longchuan	0	0	4669	xa⁵⁵lɔ⁵¹	when?	x a ⁵⁵ + l ɔ ⁵¹	when intg	xa⁵⁵ lɔ⁵¹  | 0956.28	Achang (Longchuan) TBL	1 2	CVTCVT	x a ⁵⁵ ◦ l ɔ ⁵¹
4977	-	1 4 0 0 0	877	1082	when?	496	0	Atsi	0	0	4671	kha⁵¹khun⁵¹	when?	kʰ a ⁵¹ + kʰ u n ⁵¹	when intg	kha⁵¹ khun⁵¹  | 0956.30	Atsi [Zaiwa] TBL	1 4	CVTCVcT	kh a ⁵¹ ◦ kh u n ⁵¹
4978	-	1 4 0 0 0	877	1082	when?	496	0	Bola	0	0	4672	khăk⁵⁵u̱³¹	when?	kʰ ă k ⁵⁵ + u̱ ³¹	when intg	khăk⁵⁵ u̱³¹  | 0956.32	Bola (Luxi) TBL	1 4	CVcTVT	kh ă k ⁵⁵ ◦ u̱ ³¹
4979	-	1 0 5 0 0	877	1082	when?	496	0	Lashi	0	0	4674	khă³³khjiŋ³³	when?	kʰ ă ³³ + kʰ j i ŋ ³³	when intg	khă³³ khjiŋ³³  | 0956.33	Leqi (Luxi) TBL	1 5	CVTCCVcT	kh ă ³³ ◦ kh j i ŋ ³³
4980	-	1 0 0 3 0	877	1082	when?	496	0	Maru	0	0	4673	khə̆³¹nɛ̱⁵⁵	when?	kʰ ə̆ ³¹ + n ɛ̱ ⁵⁵	when intg	khə̆³¹ nɛ̱⁵⁵  | 0956.31	Langsu (Luxi) TBL	1 3	CVTCVT	kh ə̆ ³¹ ◦ n ɛ̱ ⁵⁵
4981	-	1 0 0 3 0	877	1082	when?	496	0	Xiandao	0	0	4670	xu⁵⁵nam³¹	when?	x u ⁵⁵ + n a m ³¹	when intg	xu⁵⁵ nam³¹  | 0956.29	Achang (Xiandao) TBL	1 3	CVTCVcT	x u ⁵⁵ ◦ n a m ³¹
4982	-	0	0	0	when?	0	-	Proto-Burmese	-	-	-	0	-	-	0	0	-	0	-	0
#
4983	-	1 0 0 0 7 0 0 0	878	1083	where?	497	0	Achang_Lianghe	0	0	4675	khɛ⁵⁵tɛ⁵⁵	where?	kʰ ɛ ⁵⁵ + t ɛ ⁵⁵	where	khɛ⁵⁵ tɛ⁵⁵  | 492.40	Achang (Lianghe) JZ-Achang	1 7	CVTCVT	kh ɛ ⁵⁵ ◦ t ɛ ⁵⁵
4984	-	1 0 0 2 0 0 0 0	878	1083	where?	497	0	Achang_Longchuan	0	0	4681	xoi⁵⁵thɔʔ⁵⁵	where?	x o i ⁵⁵ + tʰ ɔ ʔ ⁵⁵	where intg	xoi⁵⁵ thɔʔ⁵⁵  | 0955.28	Achang (Longchuan) TBL	1 2	CVTCVcT	x oi ⁵⁵ ◦ th ɔ ʔ ⁵⁵
4985	-	1 0 0 2 0 0 0 0	878	1083	where?	497	0	Achang_Longchuan_B	0	0	4676	xoi⁵⁵thɔʔ⁵⁵	where?	x o i ⁵⁵ + tʰ ɔ ʔ ⁵⁵	where	xoi⁵⁵ thɔʔ⁵⁵  | 988.41	Achang (Longchuan) ZMYYC	1 2	CVTCVcT	x oi ⁵⁵ ◦ th ɔ ʔ ⁵⁵
4986	-	1 0 0 0 0 0 8 0	878	1083	where?	497	0	Achang_Luxi	0	0	4677	xai³⁵tuaŋ³¹	where?	x a i ³⁵ + t u a ŋ ³¹	where	xai³⁵ tuaŋ³¹  | 0032.49	Achang (Luxi) JZ-Achang	1 8	CVTCVcT	x ai ³⁵ ◦ t ua ŋ ³¹
4987	-	1 0 4 0 0 0 0 0	878	1083	where?	497	0	Atsi	0	0	4683	kha⁵¹ma⁵⁵	where?	kʰ a ⁵¹ + m a ⁵⁵	where intg	kha⁵¹ ma⁵⁵  | 0955.30	Atsi [Zaiwa] TBL	1 4	CVTCVT	kh a ⁵¹ ◦ m a ⁵⁵
4988	-	1 0 4 0 0 0 0 0	878	1083	where?	497	0	Atsi_B	0	0	4678	kha⁵¹ma⁵⁵	where?	kʰ a ⁵¹ + m a ⁵⁵	where	kha⁵¹ ma⁵⁵  | 988.42	Atsi [Zaiwa] ZMYYC	1 4	CVTCVT	kh a ⁵¹ ◦ m a ⁵⁵
4989	-	1 0 0 0 0 5 0 0	878	1083	where?	497	0	Bola	0	0	4684	khăk⁵⁵khja⁵⁵	where?	kʰ ă k ⁵⁵ + kʰ j a ⁵⁵	where intg	khăk⁵⁵ khja⁵⁵  | 0955.32	Bola (Luxi) TBL	1 5	CVcTCCVT	kh ă k ⁵⁵ ◦ kh j a ⁵⁵
4990	-	9 10 11 12	879	1084	where?	497	0	Burmese_ZMYYC	0	0	4679	a¹bhay²ne²ra²	where?	ɑ ¹ + bʰ ɑ j ² + n e ² + r ɑ ²	where	ɑ¹ bhɑj² ne² rɑ²  | 988.39	Burmese (Written) ZMYYC	9 10 11 12	VTCVcTCVTCVT	a ¹ ◦ bh a y ² ◦ n e ² ◦ r a ²
4991	-	1 0 4 0 0 0 0 0	878	1083	where?	497	0	Lashi	0	0	4686	khă³³mo³³	where?	kʰ ă ³³ + m o ³³	where intg	khă³³ mo³³  | 0955.33	Leqi (Luxi) TBL	1 4	CVTCVT	kh ă ³³ ◦ m o ³³
4992	-	0 6 4 0 0 0 0 0	878	1083	where?	497	0	Maru	0	0	4685	mhə̆³¹mɛ³¹	where?	mʰ ə̆ ³¹ + m ɛ ³¹	where intg	mhə̆³¹ mɛ³¹  | 0955.31	Langsu (Luxi) TBL	6 4	CVTCVT	mh ə̆ ³¹ ◦ m ɛ ³¹
4993	-	1 0 4 0 0 0 0 0	878	1083	where?	497	0	Maru_B	0	0	4680	khă³¹mɛ³¹	where?	kʰ ă ³¹ + m ɛ ³¹	where	khă³¹ mɛ³¹  | 988.43	Maru [Langsu] ZMYYC	1 4	CVTCVT	kh ă ³¹ ◦ m ɛ ³¹
4994	-	1 0 0 0 0 0 0 3	878	1083	where?	497	0	Xiandao	0	0	4682	xɔ³¹lɔ³¹	where?	x ɔ ³¹ + l ɔ ³¹	where intg	xɔ³¹ lɔ³¹  | 0955.29	Achang (Xiandao) TBL	1 3	CVTCVT	x ɔ ³¹ ◦ l ɔ ³¹
4995	-	9 10 11 12	879	1084	where?	497	0	Old_Burmese	0	0	4679	?	where?	ɑ ¹ + bʰ ɑ j ² + n e ² + r ɑ ²	where	? | ?	Burmese (Written) ZMYYC	9 10 11 12	VTCVcTCVTCVT	0
4996	-	0	0	0	where?	0	-	Proto-Burmese	-	-	-	0	-	-	0	0	-	0	-	0
#
4997	-	2 1	880	1086	white	498	0	Achang_Lianghe	0	0	4687	ɑ³¹phu⁵⁵	white	ɑ ³¹ + pʰ u ⁵⁵	white	ɑ³¹ phu⁵⁵  | 844.44	Achang (Lianghe) JZ-Achang	2 1	VTCVT	ɑ ³¹ ◦ ph u ⁵⁵
4998	-	0 1	880	1086	white	498	0	Achang_Longchuan	0	0	4688	phʐo⁵⁵	white	pʰ ʐ o ⁵⁵	white	phʐo⁵⁵  | 1006.28	Achang (Longchuan) TBL	1	CCVT	ph ʐ o ⁵⁵
4999	-	0 1	880	1086	white	498	0	Achang_Luxi	0	0	4689	phu³⁵	white	pʰ u ³⁵	white	phu³⁵  | 1162.49	Achang (Luxi) JZ-Achang	1	CVT	ph u ³⁵
5000	-	0 1	880	1086	white	498	0	Atsi	0	0	4691	phju⁵¹	white	pʰ j u ⁵¹	white	phju⁵¹  | 1006.30	Atsi [Zaiwa] TBL	1	CCVT	ph j u ⁵¹
5001	-	0 1	880	1086	white	498	0	Bola	0	0	4692	phju⁵⁵	white	pʰ j u ⁵⁵	white	phju⁵⁵  | 1006.32	Bola (Luxi) TBL	1	CCVT	ph j u ⁵⁵
5002	-	0 1	880	1086	white	498	0	Burmese_ZMYYC	0	0	4693	phrū	white	pʰ r u ²	white	phru²  | 840.39	Burmese (Written) ZMYYC	1	CCV	ph r ū
5003	-	2 1	880	1086	white	498	0	Hpun	ăphyúʔ // phyúʔ	0	4694	ăphyúʔ	white	ă + pʰ y ú ʔ	white	ă phyúʔ, phyúʔ  | 16n58	Hpun (Northern) EJAH-Hpun	2 1	VCCVc	ă ph y ú ʔ
5004	-	0 1	880	1086	white	498	0	Lashi	0	0	4697	phjuː³³	white	pʰ j uː ³³	white	phjuː³³  | 1006.33	Leqi (Luxi) TBL	1	CCVT	ph j uː ³³
5005	-	0 1	880	1086	white	498	0	Maru	0	0	4696	phju³¹	white	pʰ j u ³¹	white	phju³¹  | 1006.31	Langsu (Luxi) TBL	1	CCVT	ph j u ³¹
5006	-	0 1	880	1086	white	498	0	Xiandao	0	0	4690	phʐu⁵⁵	white	pʰ ʐ u ⁵⁵	white	phʐu⁵⁵  | 1006.29	Achang (Xiandao) TBL	1	CCVT	ph ʐ u ⁵⁵
5007	-	0 1	880	1086	white	498	0	Old_Burmese	0	0	4693	phlū	white	pʰ r u ²	white	phlū | 1	Burmese (Written) ZMYYC	1	CCV	ph l ū
5008	-	0	0	0	white	0	-	Proto-Burmese	-	-	-	0	-	-	0	0	-	0	-	0
#
5011	-	6 7 8	883	1089	who is?	499	0	Hpun	0	0	4711	ăʃúʔmá	who?	ă + ʃ ú + ʔ m á	who is itÖ	ăʃúʔmá  | G.60	Hpun (Northern) EJAH-Hpun	6 7 8	VCVCCV	ă ʃ ú ◦ ʔ m á
5012	-	0	0	0	who is?	0	-	Proto-Burmese	-	-	-	0	-	-	0	0	-	0	-	0
#
5013	-	0 0 3 4 0	881	1087	who?	500	0	Achang_Lianghe	0	0	4698	khɑ⁵⁵ʑu³¹	who?	kʰ ɑ ⁵⁵ + ʑ u ³¹	who	khɑ⁵⁵ ʑu³¹  | 0210.21	Achang (Lianghe) JZ-Achang	3 4	CVTCVT	kh ɑ ⁵⁵ ◦ ʑ u ³¹
5014	-	1	882	1088	who?	500	0	Achang_Longchuan	0	0	4705	xau⁵⁵	who?	x a u ⁵⁵	who intg	xau⁵⁵  | 0953.28	Achang (Longchuan) TBL	1	CVT	x au ⁵⁵
5015	-	1	882	1088	who?	500	0	Achang_Longchuan_B	0	0	4699	xau⁵⁵	who?	x a u ⁵⁵	who	xau⁵⁵  | 985.41	Achang (Longchuan) ZMYYC	1	CVT	x au ⁵⁵
5016	-	9 10	884	1091	who?	500	0	Achang_Luxi	0	0	4700	ʑaŋ³⁵pju³¹	who?	ʑ a ŋ ³⁵ + p j u ³¹	who	ʑaŋ³⁵ pju³¹  | 829.41	Achang (Luxi) JZ-Achang	9 10	CVcTCCVT	ʑ a ŋ ³⁵ ◦ p j u ³¹
5017	-	2	887	1094	who?	500	0	Atsi	0	0	4707	o⁵⁵	who?	o ⁵⁵	who intg	o⁵⁵  | 0953.30	Atsi [Zaiwa] TBL	2	VT	o ⁵⁵
5018	-	11 12 0 4 0	881	1087	who?	500	0	Atsi_B	o⁵⁵ // kha⁵¹ juʔ²¹	0	4701	kha⁵¹juʔ²¹	who?	o ⁵⁵ + kʰ a ⁵¹ + j u ʔ ²¹	who	o⁵⁵; kha⁵¹ juʔ²¹  | 985.42	Atsi [Zaiwa] ZMYYC	11 12 4	VTCVTCVcT	kh a ⁵¹ ◦ j u ʔ ²¹
5019	-	0 0 3 4 0	881	1087	who?	500	0	Bola	0	0	4708	khak⁵⁵jauʔ³¹	who?	kʰ a k ⁵⁵ + j a u ʔ ³¹	who intg	khak⁵⁵ jauʔ³¹  | 0953.32	Bola (Luxi) TBL	3 4	CVcTCVcT	kh a k ⁵⁵ ◦ j au ʔ ³¹
5020	-	13 14	885	1092	who?	500	0	Burmese_ZMYYC	0	0	4702	mañ²su²	who?	m ɑ ȵ ² + tʰ u ²	who	mɑȵ² thu²  | 985.39	Burmese (Written) ZMYYC	13 14	CVcTCVT	m a ñ ² ◦ s u ²
5021	-	6 7 0	883	1090	who?	500	0	Hpun	0	0	4703	ăʃú	who?	ă + ʃ ú	who	ăʃú(ʔ)  | G.60	Hpun (Northern) EJAH-Hpun	6 7	VCV	ă ʃ ú
5022	-	5	886	1093	who?	500	0	Lashi	0	0	4710	xaŋ⁵⁵	who?	x a ŋ ⁵⁵	who intg	xaŋ⁵⁵  | 0953.33	Leqi (Luxi) TBL	5	CVcT	x a ŋ ⁵⁵
5023	-	0 0 3 4 0	881	1087	who?	500	0	Maru	0	0	4709	khə̆³¹jauk³¹	who?	kʰ ə̆ ³¹ + j a u k ³¹	who intg	khə̆³¹ jauk³¹  | 0953.31	Langsu (Luxi) TBL	3 4	CVTCVcT	kh ə̆ ³¹ ◦ j au k ³¹
